링크아이디,시점노드,시점노드명,종점노드,종점노드명,도로등급,도로명,연장(M),링크권역
(LINK_ID),(F_NODE),(NODE_NAME),(T_NODE),(NODE_NAME),(ROAD_RANK),(ROAD_NAME),(len),(organ)
1220087800,1220047500,희성빌딩,1220045500,퀸스빌,104,논현로145길,556.7910418,서울특별시
1220087901,1220046500,본다빈치,1220045700,동일파크스위트,104,봉은사로113길,68.769604,서울특별시
1220087902,1220047600,삼성SK아펠바움아파트,1220046500,본다빈치,104,봉은사로113길,175.3262425,서울특별시
1220088000,1220046500,본다빈치,1220047600,삼성SK아펠바움아파트,104,봉은사로113길,172.8863195,서울특별시
1220088100,1220046700,논현빌딩,1220047400,강남구노인복지회관,104,선릉로131길,297.0205438,서울특별시
1220088200,1220047400,강남구노인복지회관,1220046700,논현빌딩,104,선릉로131길,297.5451393,서울특별시
1220088300,1220046500,본다빈치,1220047800,신동아듀크빌,102,올림픽대로,150.1436383,서울특별시
1220088400,1220047100,웨어펀빌딩,1220048500,청담역,104,삼성로126길,338.4764754,서울특별시
1220088500,1220048500,청담역,1220047100,웨어펀빌딩,104,삼성로126길,321.3183652,서울특별시
1220088600,1220047400,강남구노인복지회관,1220047200,삼성월드타워아파트,104,선릉로132길,301.848397,서울특별시
1220088700,1220047200,삼성월드타워아파트,1220047400,강남구노인복지회관,104,선릉로132길,323.2527607,서울특별시
1220088800,1220047600,삼성SK아펠바움아파트,1220048000,청담1교,102,올림픽대로,187.8847795,서울특별시
1220088900,1220048400,앙드레김,1220048300,구산빌딩,104,논현로149길,269.3879941,서울특별시
1220089000,1220048300,구산빌딩,1220048400,앙드레김,104,논현로149길,249.4547889,서울특별시
1220089200,1220048600,한교빌딩,1220047300,영동호텔,104,도산대로13길,198.1264807,서울특별시
1220089300,1220047300,영동호텔,1220048600,한교빌딩,104,도산대로13길,197.4995433,서울특별시
1220089400,1220048300,구산빌딩,1220049600,세종빌딩,104,언주로147길,594.8152721,서울특별시
1220089500,1220049600,세종빌딩,1220048300,구산빌딩,104,언주로147길,593.7985709,서울특별시
1220089600,1220048100,강남세무서,1220049200,청담천주교회,104,삼성로133길,238.3058884,서울특별시
1220089700,1220049200,청담천주교회,1220048100,강남세무서,104,삼성로133길,255.3010129,서울특별시
1220089800,1220048600,한교빌딩,1220049800,강석빌딩,104,논현로151길,411.107738,서울특별시
1220089900,1220049800,강석빌딩,1220048600,한교빌딩,104,논현로151길,406.7858083,서울특별시
1220090100,1220047800,신동아듀크빌,1220050100,청담2교,102,올림픽대로,504.3930626,서울특별시
1220090400,1220048800,트리스빌딩,1220049700,논현동한진로즈힐아파,104,언주로146길,206.9238569,서울특별시
1220090500,1220049700,논현동한진로즈힐아파,1220048800,트리스빌딩,104,언주로146길,207.6841524,서울특별시
1220090800,1220049700,논현동한진로즈힐아파,1220050300,강남수산물직판장,104,도산대로50길,149.9888436,서울특별시
1220090900,1220050300,강남수산물직판장,1220049700,논현동한진로즈힐아파,104,도산대로50길,137.2851907,서울특별시
1220091000,1220049800,강석빌딩,1220049900,선호빌딩,104,논현로151길,65.91722376,서울특별시
1220091100,1220049900,선호빌딩,1220049800,강석빌딩,104,논현로151길,65.91722376,서울특별시
1220091200,1220049900,선호빌딩,1220051100,CNJ빌딩,104,논현로152길,303.1615789,서울특별시
1220091300,1220051100,CNJ빌딩,1220049900,선호빌딩,104,논현로152길,303.1615225,서울특별시
1220091401,1220051500,영부빌딩앞,1220049701,논현동279-11,104,도산대로46길,160.5390827,서울특별시
1220091402,1220049701,논현동279-11,1220049700,논현동한진로즈힐아파,104,도산대로46길,65.50838401,서울특별시
1220091501,1220049700,논현동한진로즈힐아파,1220049701,논현동279-11,104,도산대로46길,69.63807348,서울특별시
1220091502,1220049701,논현동279-11,1220051500,영부빌딩앞,104,도산대로46길,156.9089298,서울특별시
1220091700,1220051100,CNJ빌딩,1220050000,신천지빌딩,104,도산대로37길,100.9546898,서울특별시
1220091800,1220050000,신천지빌딩,1220051100,CNJ빌딩,104,도산대로37길,100.9545614,서울특별시
1220091900,1220050300,강남수산물직판장,1220050900,영동고교,104,선릉로145길,190.6329566,서울특별시
1220092000,1220050900,영동고교,1220050300,강남수산물직판장,104,선릉로145길,189.4102513,서울특별시
1220092400,1220052800,현대고,1220048600,한교빌딩,104,압구정로12길,516.4179606,서울특별시
1220092500,1220048600,한교빌딩,1220052800,현대고,104,압구정로12길,515.8421552,서울특별시
1220092600,1220051800,영동소방,1220050300,강남수산물직판장,104,도산대로50길,163.9087951,서울특별시
1220092700,1220050300,강남수산물직판장,1220051800,영동소방,104,도산대로50길,163.9087951,서울특별시
1220092800,1220050900,영동고교,1220052000,금구빌딩,104,선릉로146길,243.3376277,서울특별시
1220092900,1220052000,금구빌딩,1220050900,영동고교,104,선릉로146길,227.9752346,서울특별시
1220093002,1210050300,서초구-강남구,1220051400,한남IC,104,압구정로,75.79923288,서울특별시
1220093102,1220051600,한남IC,1210050300,서초구-강남구,104,압구정로,72.4073307,서울특별시
1220093200,1220051100,CNJ빌딩,1220051700,청록빌라,104,도산대로37길,77.83258297,서울특별시
1220093300,1220051700,청록빌라,1220051100,CNJ빌딩,104,도산대로37길,77.83268631,서울특별시
1220093400,1220051400,한남IC,1220051900,한남IC,104,압구정로,123.7855645,서울특별시
1220093500,1220002500,한남IC,1220051600,한남IC,104,압구정로,127.1953868,서울특별시
1220093600,1220054200,벽당빌딩,1220049800,강석빌딩,104,압구정로18길,587.7374735,서울특별시
1220093700,1220049800,강석빌딩,1220054200,벽당빌딩,104,압구정로18길,594.9000751,서울특별시
1220093800,1220051700,청록빌라,1220052100,웅가프라자,104,언주로153길,182.2618686,서울특별시
1220093900,1220052100,웅가프라자,1220051700,청록빌라,104,언주로153길,182.2619613,서울특별시
1220094000,1220052000,금구빌딩,1220052600,CJ미디어,104,선릉로148길,392.1331226,서울특별시
1220094100,1220052600,CJ미디어,1220052000,금구빌딩,104,선릉로148길,368.2453941,서울특별시
1220094200,1220052100,웅가프라자,1220052300,하이츠파크,104,언주로154길,80.1846707,서울특별시
1220094300,1220052300,하이츠파크,1220052100,웅가프라자,104,언주로154길,80.18457765,서울특별시
1220094400,1220052000,금구빌딩,1220052400,동궁타운앞,104,도산대로58길,88.49943994,서울특별시
1220094500,1220052400,동궁타운앞,1220052000,금구빌딩,104,도산대로58길,88.49945486,서울특별시
1220094600,1220052300,하이츠파크,1220051500,영부빌딩앞,104,도산대로45길,266.4250332,서울특별시
1220094700,1220051500,영부빌딩앞,1220052300,하이츠파크,104,도산대로45길,286.4707868,서울특별시
1220094800,1220053800,KT신사지사앞,1220051700,청록빌라,104,논현로168길,389.8316026,서울특별시
1220094900,1220051700,청록빌라,1220053800,KT신사지사앞,104,논현로168길,404.3517135,서울특별시
1220095000,1210050500,잠원고가차도,1220053600,한남대교남측,102,올림픽대로,186.7213273,서울특별시
1220095100,1220053500,청담빌딩,1220052500,현대오피스텔,104,도산대로94길,528.1181079,서울특별시
1220095200,1220052500,현대오피스텔,1220053500,청담빌딩,104,도산대로94길,503.5575214,서울특별시
1220095300,1220052700,키네마극장,1220052400,동궁타운앞,104,선릉로152길,243.0896648,서울특별시
1220095400,1220052400,동궁타운앞,1220052700,키네마극장,104,선릉로152길,262.7072293,서울특별시
1220095500,1220054200,벽당빌딩,1220053800,KT신사지사앞,104,압구정로20길,400.6200899,서울특별시
1220095600,1220053800,KT신사지사앞,1220054200,벽당빌딩,104,압구정로20길,400.7923753,서울특별시
1220095700,1220054000,금문교회,1220053300,청수근린공원,102,올림픽대로,306.7237725,서울특별시
1220095800,1220054100,영동대교남측,1220052900,영동대교남측,103,영동대로,175.160693,서울특별시
1220095900,1220054700,횃불교회,1220053200,송담빌딩,104,도산대로81길,89.24088841,서울특별시
1220096000,1220053200,송담빌딩,1220054700,횃불교회,104,도산대로81길,89.24088841,서울특별시
1220096100,1220051800,영동소방,1220053400,신한양빌딩,104,도산대로49길,435.0856183,서울특별시
1220096200,1220053400,신한양빌딩,1220051800,영동소방,104,도산대로49길,459.3154993,서울특별시
1220096300,1220054400,한남IC,1220157800,한남대교남측,102,올림픽대로,575.0176135,서울특별시
1220096400,1220054000,금문교회,1220055800,고가차도,102,올림픽대로,361.0544518,서울특별시
1220096600,1220054300,진빌딩,1220054700,횃불교회,104,압구정로79길,79.17733477,서울특별시
1220096700,1220054700,횃불교회,1220054300,진빌딩,104,압구정로79길,79.17733477,서울특별시
1220096900,1220053600,한남대교남측,1210050600,한남IC,102,올림픽대로,588.9819908,서울특별시
1220097000,1220055500,현대고등학교,1220052800,현대고,104,압구정로11길,257.6258122,서울특별시
1220097100,1220052800,현대고,1220055500,현대고등학교,104,압구정로11길,257.6257582,서울특별시
1220097200,1220053600,한남대교남측,1220055000,한남IC,102,올림픽대로,637.6004514,서울특별시
1220097300,1220055300,영동대교남측,1220054600,영동대교남측,104,도산대로,159.6962005,서울특별시
1220097400,1220054700,횃불교회,1220055900,영동대교남측삼거리,104,압구정로79길,623.3308816,서울특별시
1220097500,1220055900,영동대교남측삼거리,1220054700,횃불교회,104,압구정로79길,618.0280742,서울특별시
1220097600,1220053700,청담동341-2,1220055800,고가차도,102,올림픽대로,248.0734435,서울특별시
1220097700,1220055900,영동대교남측삼거리,1220054600,영동대교남측,104,올림픽대로,229.2717212,서울특별시
1220097800,1220055400,한양타운앞,1220056300,압구정로데오역3번출구,104,압구정로60길,389.2753905,서울특별시
1220097900,1220056300,압구정로데오역3번출구,1220055400,한양타운앞,104,압구정로60길,369.4020909,서울특별시
1220098000,1220057100,신사동640빌딩,1220052300,하이츠파크,104,압구정로42길,509.3617221,서울특별시
1220098100,1220064000,알로프트호텔서울강남,1220054000,금문교회,102,올림픽대로,318.1799936,서울특별시
1220098200,1220054900,한남IC,1220055700,미성1차아파트,104,논현로189길,202.7269261,서울특별시
1220098300,1220055700,미성1차아파트,1220054900,한남IC,104,논현로189길,207.1055156,서울특별시
1220098600,1220055700,미성1차아파트,1220055500,현대고등학교,104,압구정로11길,45.19513924,서울특별시
1220098700,1220055500,현대고등학교,1220055700,미성1차아파트,104,압구정로11길,45.19505318,서울특별시
1220098800,1220058000,한양아파트36동,1220055400,한양타운앞,104,압구정로50길,469.864403,서울특별시
1220098900,1220055400,한양타운앞,1220058000,한양아파트36동,104,압구정로50길,448.8767193,서울특별시
1220099200,1220056200,상지카일룸1차,1220055900,영동대교남측삼거리,104,올림픽대로,100.6916179,서울특별시
1220099300,1220055700,미성1차아파트,1220056400,신사공원,104,논현로189길,151.0459922,서울특별시
1220099400,1220056400,신사공원,1220055700,미성1차아파트,104,논현로189길,149.5100928,서울특별시
1220099500,1220055800,고가차도,1220056700,영동대교남측,102,올림픽대로,210.9598902,서울특별시
1220099600,1220057200,청담매스터빌,1220054700,횃불교회,104,도산대로81길,476.5110112,서울특별시
1220099700,1220054700,횃불교회,1220057200,청담매스터빌,104,도산대로81길,486.912776,서울특별시
1220100000,1220056100,갤러리아주유소,1220057200,청담매스터빌,104,압구정로61길,81.32665892,서울특별시
1220100100,1220057200,청담매스터빌,1220056100,갤러리아주유소,104,압구정로61길,81.32675391,서울특별시
1220100200,1220057100,신사동640빌딩,1220058600,극동Gallery,104,압구정로46길,291.7001992,서울특별시
1220100300,1220058600,극동Gallery,1220057100,신사동640빌딩,104,압구정로46길,269.1893323,서울특별시
1220100500,1220056200,상지카일룸1차,1220054000,금문교회,102,올림픽대로,235.1199276,서울특별시
1220100700,1220058200,코끼리상가,1220056500,태승빌딩,104,언주로171길,294.0431705,서울특별시
1220100800,1220056500,태승빌딩,1220058200,코끼리상가,104,언주로171길,275.7659188,서울특별시
1220101300,1220057700,신사동668-7,1220057100,신사동640빌딩,104,언주로172길,146.5111987,서울특별시
1220101400,1220057100,신사동640빌딩,1220057700,신사동668-7,104,언주로172길,147.1117114,서울특별시
1220101600,1220056900,영동대교남측,1220058500,씨티1차아파트,102,올림픽대로,445.0997614,서울특별시
1220101700,1220056400,신사공원,1220059100,압구정동392,104,논현로189길,250.3692208,서울특별시
1220101800,1220059100,압구정동392,1220056400,신사공원,104,논현로189길,250.3692208,서울특별시
1220101900,1220059200,청담동146,1220056200,상지카일룸1차,104,선릉로190길,871.7171771,서울특별시
1220102000,1220056200,상지카일룸1차,1220059200,청담동146,104,선릉로190길,871.2163013,서울특별시
1220102100,1220058800,YOHAN빌딩,1220057100,신사동640빌딩,104,압구정로42길,147.2397142,서울특별시
1220102200,1220057200,청담매스터빌,1220059200,청담동146,104,압구정로61길,215.5720321,서울특별시
1220102300,1220059200,청담동146,1220057200,청담매스터빌,104,압구정로61길,217.3404617,서울특별시
1220102400,1220059400,현대77동앞,1220010000,압구정역앞교차로,104,압구정로29길,347.5689397,서울특별시
1220102500,1220010000,압구정역앞교차로,1220059400,현대77동앞,104,압구정로29길,350.7215522,서울특별시
1220102800,1220057800,우리은행압구정역지점,1220059600,압구정제1동사무소,104,압구정로33길,364.5042037,서울특별시
1220102900,1220059600,압구정제1동사무소,1220057800,우리은행압구정역지점,104,압구정로33길,384.5157017,서울특별시
1220103000,1220059500,한양아파트81동,1220059200,청담동146,104,선릉로190길,293.3617064,서울특별시
1220103100,1220059200,청담동146,1220059500,한양아파트81동,104,선릉로190길,296.2270636,서울특별시
1220103200,1220060000,구정고교,1220058700,구정중교,104,압구정로39길,234.2233254,서울특별시
1220103300,1220058700,구정중교,1220060000,구정고교,104,압구정로39길,234.2233254,서울특별시
1220103400,1220058600,극동Gallery,1220060200,압구정동496,104,선릉로189길.압구정로,316.1169696,서울특별시
1220103500,1220060200,압구정동496,1220058600,극동Gallery,104,선릉로189길.압구정로,316.1169967,서울특별시
1220103600,1220058400,한국위기관리연구소,1220058300,압구정고가차도북측,102,올림픽대로,456.3896835,서울특별시
1220103700,1220059100,압구정동392,1220060100,동호대교JC,104,논현로189길,237.1303015,서울특별시
1220103800,1220060100,동호대교JC,1220059100,압구정동392,104,논현로189길,243.1460399,서울특별시
1220104300,1220059900,압구정동496,1220059500,한양아파트81동,104,선릉로189길,142.2975202,서울특별시
1220104400,1220059500,한양아파트81동,1220059900,압구정동496,104,선릉로189길,147.4171058,서울특별시
1220104500,1220059600,압구정제1동사무소,1220060000,구정고교,104,-,131.3323133,서울특별시
1220104600,1220060000,구정고교,1220059600,압구정제1동사무소,104,-,131.3323133,서울특별시
1220104700,1220060200,압구정동496,1220059900,압구정동496,104,선릉로189길,204.6190472,서울특별시
1220104800,1220059900,압구정동496,1220060200,압구정동496,104,선릉로189길,204.6189231,서울특별시
1220104900,1220060600,신사시장,1220059400,현대77동앞,104,압구정로29길,217.8302194,서울특별시
1220105000,1220059400,현대77동앞,1220060600,신사시장,104,압구정로29길,217.8302433,서울특별시
1220105100,1220061000,동호대교남측,1220059300,동호대교JC,102,올림픽대로,521.9169896,서울특별시
1220105200,1220060300,한양아파트41동,1220060200,압구정동496,104,선릉로189길,135.6363755,서울특별시
1220105300,1220060200,압구정동496,1220060300,한양아파트41동,104,선릉로189길,135.6362795,서울특별시
1220105400,1220058300,압구정고가차도북측,1220060700,동호대교JC,102,올림픽대로,457.5921983,서울특별시
1220105500,1220060100,동호대교JC,1220060600,신사시장,104,논현로190길,256.5107646,서울특별시
1220105600,1220060600,신사시장,1220060100,동호대교JC,104,논현로190길,259.3619431,서울특별시
1220105700,1220061200,압구정현대아파트77동,1220059600,압구정제1동사무소,104,압구정로33길,240.4799353,서울특별시
1220105800,1220059600,압구정제1동사무소,1220061200,압구정현대아파트77동,104,압구정로33길,240.4798401,서울특별시
1220105900,1220059800,성수대교남측,1220060800,성수대교남측,102,올림픽대로,288.0656274,서울특별시
1220106000,1220061000,동호대교남측,1220060100,동호대교JC,104,논현로,289.0049324,서울특별시
1220106100,1220060100,동호대교JC,1220061100,동호대교남측,104,논현로,288.4680697,서울특별시
1220106200,1220061300,압구정동477,1220060000,구정고교,104,압구정로39길,224.291872,서울특별시
1220106300,1220060000,구정고교,1220061300,압구정동477,104,압구정로39길,223.322899,서울특별시
1220106400,1220060800,성수대교남측,1220060400,성수대교남측,102,올림픽대로,266.7605134,서울특별시
1220106500,1220061300,압구정동477,1220063800,현대3차아파트63동,104,논현로190길,181.7447651,서울특별시
1220106600,1220063800,현대3차아파트63동,1220061300,압구정동477,104,논현로190길,181.7447935,서울특별시
1220106700,1220061800,성수대교남측,1220061900,압구정동373,102,올림픽대로,604.3465985,서울특별시
1220106800,1220060600,신사시장,1220061200,압구정현대아파트77동,104,논현로190길,221.8907751,서울특별시
1220106900,1220061200,압구정현대아파트77동,1220060600,신사시장,104,논현로190길,221.8909014,서울특별시
1220107000,1220061800,성수대교남측,1220059700,성수대교남측,102,올림픽대로,496.1220514,서울특별시
1220107100,1220061700,동호대교JC,1220061100,동호대교남측,102,올림픽대로,420.8482198,서울특별시
1220107200,1220060500,압구정동502,1220061900,압구정동373,102,올림픽대로,335.3793455,서울특별시
1220107300,1220061200,압구정현대아파트77동,1220061300,압구정동477,104,논현로190길,184.8832418,서울특별시
1220107400,1220061300,압구정동477,1220061200,압구정현대아파트77동,104,논현로190길,189.3651112,서울특별시
1220107500,1220061500,성수대교남측,1220062100,성수대교남측,102,올림픽대로,838.2457963,서울특별시
1220107600,1220062200,압구정동373-1,1220060800,성수대교남측,102,올림픽대로,480.1425801,서울특별시
1220107700,1220060500,압구정동502,1220061600,성수대교남측,102,올림픽대로,978.5799537,서울특별시
1220107800,1220062500,성동구-강남구,1220061000,동호대교남측,104,논현로,201.7416661,서울특별시
1220107900,1220061100,동호대교남측,1220062500,성동구-강남구,104,논현로,206.1338939,서울특별시
1220108000,1220061900,압구정동373,1220062300,압구정동373,102,올림픽대로,332.9102967,서울특별시
1220108100,1220062200,압구정동373-1,1220062100,성수대교남측,102,올림픽대로,278.0763539,서울특별시
1220108200,1220062400,압구정동373,1220062200,압구정동373-1,102,올림픽대로,230.6766657,서울특별시
1220108300,1220062700,속성변화점,1220014600,숯내교앞교차로,104,동부간선도로.자곡로,310.3060538,서울특별시
1220108400,1220014600,숯내교앞교차로,1220062700,속성변화점,104,동부간선도로.자곡로,310.3996082,서울특별시
1220108500,1220062900,자곡IC,1220062700,속성변화점,102,분당수서로,586.1945457,서울특별시
1220108600,1220062700,속성변화점,1220063000,수서동하니움아파트,102,동부간선도로,731.3404486,서울특별시
1220108800,1220063100,은곡교,1220011700,세곡교,104,헌릉로.헌인릉1길사이길,42.79828998,서울특별시
1220108900,1220063600,탄천물재생센터삼거리,1220063700,일원동474-1,104,개포로,274.0144133,서울특별시
1220109000,1220063700,일원동474-1,1220063600,탄천물재생센터삼거리,104,개포로,270.6040386,서울특별시
1220109100,1220011700,세곡교,1220063100,은곡교,104,헌릉로.헌인릉1길사이길,42.79819911,서울특별시
1220109200,1220012300,대곡교,1220012100,대왕교,104,헌릉로758길,154.1688616,서울특별시
1220109300,1220033200,일월빌딩앞,1220031700,한은금융결재원,104,논현로86길,281.6601847,서울특별시
1220109400,1220032900,우신빌딩,1220032500,강남파이낸스센터,104,테헤란로25길,86.95006979,서울특별시
1220109500,1220033700,커피빈역삼점,1220032900,우신빌딩,104,테헤란로25길,186.1682853,서울특별시
1220109600,1220035200,남전타운,1220034200,주원빌딩,104,언주로93길,274.5042192,서울특별시
1220109700,1220035000,능현오피스텔,1220035500,세방빌딩,104,선릉로89길,168.7231975,서울특별시
1220109800,1220041600,삼성교교차로,1220037700,강남운전면허시험장,104,역삼로107길,333.2543943,서울특별시
1220109900,1220041300,YMCA,1220039100,봉암빌딩,104,봉은사로37길,243.1198121,서울특별시
1220110000,1220041400,강남경찰서사거리,1220043700,서울의료원별관,104,봉은사로114길,486.987385,서울특별시
1220110100,1220045000,봉은교교차로,1220041600,삼성교교차로,104,테헤란로115길,600.3201204,서울특별시
1220110200,1220043700,서울의료원별관,1220044800,서울의료원사거리,104,봉은사로114길,120.947535,서울특별시
1220110300,1220044800,서울의료원사거리,1220045700,동일파크스위트,104,봉은사로113길,78.91539852,서울특별시
1220110400,1220046500,본다빈치,1220045000,봉은교교차로,104,테헤란로115길,132.4112486,서울특별시
1220110500,1220045700,동일파크스위트,1220046500,본다빈치,104,봉은사로113길,68.76950474,서울특별시
1220110600,1220002200,청담1교,1220064100,본다빈치,102,동부간선도로,318.0968403,서울특별시
1220110700,1220052300,하이츠파크,1220057100,신사동640빌딩,104,압구정로42길,505.3287281,서울특별시
1220110800,1220057100,신사동640빌딩,1220058800,YOHAN빌딩,104,압구정로42길,147.444382,서울특별시
1220110900,1220063900,성수대교남단,1220060300,한양아파트41동,104,선릉로189길,126.8457766,서울특별시
1220111000,1220060300,한양아파트41동,1220063900,성수대교남단,104,선릉로189길,126.8457766,서울특별시
1220231800,1230112800,강남구-성남시수정구,1220116500,위례터널서측,104,위례창곡천로,1225.957661,서울특별시
1220231900,1220116500,위례터널서측,1230112800,강남구-성남시수정구,104,위례창곡천로,1223.111489,서울특별시
1220306303,1220063201,자곡동626,1220063202,자곡동626,104,자곡로,158.9969952,서울특별시
1220306306,1220063203,자곡동626,1220063201,자곡동626,104,자곡로,377.0530661,서울특별시
1220306308,1220063204,자곡동626,1220063203,자곡동626,104,자곡로,595.4189368,서울특별시
1220306309,1220013800,자곡사거리,1220063205,자곡사거리,104,자곡로,90.88280514,서울특별시
1220306310,1220063205,자곡사거리,1220063204,자곡동626,104,자곡로,299.1124602,서울특별시
1220306311,1220063202,자곡동626,1220063206,세곡동539,104,자곡로,410.8779542,서울특별시
1220306312,1220063206,세곡동539,1220063200,세곡동389-5,104,자곡로,229.2134331,서울특별시
1220306404,1220063202,자곡동626,1220063201,자곡동626,104,자곡로,150.2889499,서울특별시
1220306405,1220063201,자곡동626,1220063203,자곡동626,104,자곡로,370.4407913,서울특별시
1220306407,1220063203,자곡동626,1220063204,자곡동626,104,자곡로,603.1663776,서울특별시
1220306409,1220063204,자곡동626,1220063205,자곡사거리,104,자곡로,294.0618974,서울특별시
1220306410,1220063205,자곡사거리,1220013800,자곡사거리,104,자곡로,90.8863893,서울특별시
1220306411,1220063200,세곡동389-5,1220063206,세곡동539,104,자곡로,229.5210319,서울특별시
1220306412,1220063206,세곡동539,1220063202,자곡동626,104,자곡로,404.2529353,서울특별시
1220309902,1220147201,서울율현초등학교,1220147200,서울율현초교앞교차로,104,밤고개로21길,101.7056968,서울특별시
1220309903,1220148400,율현동65-5,1220147202,자곡동185-1,104,밤고개로21길,750.0265816,서울특별시
1220309904,1220147202,자곡동185-1,1220147201,서울율현초등학교,104,밤고개로21길,137.0940332,서울특별시
1220310001,1220147200,서울율현초교앞교차로,1220147201,서울율현초등학교,104,밤고개로21길,107.1850647,서울특별시
1220310003,1220147201,서울율현초등학교,1220147202,자곡동185-1,104,밤고개로21길,127.8409124,서울특별시
1220310004,1220147202,자곡동185-1,1220148400,율현동65-5,104,밤고개로21길,758.0154043,서울특별시
1220310900,1220014600,숯내교앞교차로,1220148400,율현동65-5,104,헌릉로757길,482.6918756,서울특별시
1220311000,1220148400,율현동65-5,1220014600,숯내교앞교차로,104,헌릉로757길,482.9939203,서울특별시
1220311700,1220148400,율현동65-5,1220148500,율현2빗물펌프장,104,헌릉로757길,422.2174062,서울특별시
1220311800,1220148500,율현2빗물펌프장,1220148400,율현동65-5,104,헌릉로757길,421.2242528,서울특별시
1220319500,1220150600,구룡지하차도동측,1220000100,구룡사앞교차로,103,양재대로,449.9015535,서울특별시
1220319600,1220000100,구룡사앞교차로,1220150600,구룡지하차도동측,103,양재대로,448.7611737,서울특별시
1220320500,1220013900,구룡터널앞교차로,1220150600,구룡지하차도동측,103,양재대로,399.1861112,서울특별시
1220320600,1220150600,구룡지하차도동측,1220013900,구룡터널앞교차로,103,양재대로,398.4371159,서울특별시
1220320700,1220150700,압구정동433,1220055500,현대고등학교,104,-,64.71847245,서울특별시
1220320800,1220055500,현대고등학교,1220150700,압구정동433,104,-,64.71860973,서울특별시
1220320900,1220150800,신사동667-31,1220049901,신사동668,104,논현로163길,63.84117837,서울특별시
1220321000,1220049901,신사동668,1220150800,신사동667-31,104,논현로163길,63.84117119,서울특별시
1220321100,1220150900,압구정동386,1220055700,미성1차아파트,104,압구정로11길,125.4792752,서울특별시
1220321200,1220055700,미성1차아파트,1220150900,압구정동386,104,압구정로11길,125.4793316,서울특별시
1220321300,1220151000,신사동667-3,1220157900,논현동501-5,104,-,71.31695932,서울특별시
1220321400,1220157900,논현동501-5,1220151000,신사동667-3,104,-,71.31695932,서울특별시
1220321500,1220151100,논현동280-17,1220158000,논현동279-67,104,학동로4길,176.6569623,서울특별시
1220321600,1220158000,논현동279-67,1220151100,논현동280-17,104,학동로4길,176.7967717,서울특별시
1220321700,1220151200,삼성동111-107,1220043202,언주중학교,104,학동로64길,230.0924621,서울특별시
1220321800,1220043202,언주중학교,1220151200,삼성동111-107,104,학동로64길,231.3740488,서울특별시
1220321900,1220151200,삼성동111-107,1220044501,강남구청,104,-,122.1511318,서울특별시
1220322000,1220044501,강남구청,1220151200,삼성동111-107,104,-,122.1510534,서울특별시
1220322100,1220151200,삼성동111-107,1220045104,삼성동111-107,104,-,121.2724979,서울특별시
1220322200,1220045104,삼성동111-107,1220151200,삼성동111-107,104,-,119.5289182,서울특별시
1220322300,1220151700,사람과자연건설본사,1220038101,대명중학교,104,테헤란로92길,99.30145404,서울특별시
1220322400,1220038101,대명중학교,1220151700,사람과자연건설본사,104,테헤란로92길,94.07237763,서울특별시
1220322500,1220152100,도곡동876-18,1220021401,도곡동874-1,104,논현로51길,142.3054416,서울특별시
1220322600,1220021401,도곡동874-1,1220152100,도곡동876-18,104,논현로51길,142.3053482,서울특별시
1220322700,1220152100,도곡동876-18,1220017505,도곡동902-95,104,논현로51길,242.9992793,서울특별시
1220322800,1220017505,도곡동902-95,1220152100,도곡동876-18,104,논현로51길,243.0399102,서울특별시
1220322900,1220152100,도곡동876-18,1220017504,도곡동902-63,104,남부순환로365길,109.1504145,서울특별시
1220323000,1220017504,도곡동902-63,1220152100,도곡동876-18,104,남부순환로365길,114.16091,서울특별시
1220323100,1220152500,역삼동805-44,1220030501,역삼동755-8,104,선릉로69길,147.3487909,서울특별시
1220323200,1220030501,역삼동755-8,1220152500,역삼동805-44,104,선릉로69길,147.4881949,서울특별시
1220323300,1220152500,역삼동805-44,1220028701,역삼중학교,104,도곡로57길,278.2375067,서울특별시
1220323400,1220028701,역삼중학교,1220152500,역삼동805-44,104,도곡로57길,278.0559175,서울특별시
1220323500,1220152800,대치동600-13,1220024102,대치동600,104,남부순환로,88.51794682,서울특별시
1220323600,1220024102,대치동600,1220152800,대치동600-13,104,남부순환로,88.51794682,서울특별시
1220323700,1220152900,대치동600-13,1220029903,대치동1021-18,104,남부순환로395길,209.8351786,서울특별시
1220323800,1220029903,대치동1021-18,1220152900,대치동600-13,104,남부순환로395길,209.8324873,서울특별시
1220323900,1220153300,일원동741,1220005101,영희초교교차로,104,일원로8길,63.88535892,서울특별시
1220324000,1220005101,영희초교교차로,1220153300,일원동741,104,일원로8길,63.88535892,서울특별시
1220324300,1220153600,일원동722-3,1220153500,일원동722-3,104,광평로1길,77.18193924,서울특별시
1220324400,1220153500,일원동722-3,1220153600,일원동722-3,104,광평로1길,77.18193924,서울특별시
1220324500,1220153900,서울로봇고등학교,1220015002,서울로봇고등학교,104,-,130.7542989,서울특별시
1220324600,1220015002,서울로봇고등학교,1220153900,서울로봇고등학교,104,-,130.8567837,서울특별시
1220324700,1220154000,수서동산4-1,1220016301,수서동600,104,광평로34길,972.0133063,서울특별시
1220324800,1220016301,수서동600,1220154000,수서동산4-1,104,광평로34길,960.9612085,서울특별시
1220324900,1220154200,자곡동637,1220063203,자곡동626,104,-,179.8286567,서울특별시
